row,hit_count,log10_hit,row_rms,pca_raw_1,pca_raw_2,pca_dir_1,pca_dir_2,umap_1,umap_2
3041580,115093,5.0610526838833865,1.8641422,3.6621084,6.345917,-0.3427027,-0.042845994,1.1001681,8.083767
3653355,20,1.3222192947339193,0.34023097,0.3442938,-0.4723528,-2.799705,2.8309505,1.0578257,12.300128
2610172,31400,4.496943478887435,1.8675293,3.843032,3.606564,-0.55255425,-0.45515433,0.78043795,8.70948
3549874,64,1.8129133566428555,0.46648362,0.7288905,0.090656206,-2.652749,-0.63399166,0.8186111,12.012124
2733723,19332,4.286299250942829,1.7539454,-8.802277,-3.8375964,3.1408045,1.6158953,1.9022939,13.049396
7395054,158,2.2013971243204513,0.62058234,1.2146116,-0.25854942,-1.4220854,0.5393485,6.0838256,8.825146
281453,4467,3.6501131644435714,1.8281415,3.632242,-1.303428,-1.610403,1.2152674,1.9092715,8.822315
980375,51,1.7160033436347992,0.33278576,0.44891223,0.023728926,1.4111927,-2.1857183,1.7985171,11.323684
4314124,89,1.954242509439325,0.4989879,0.3147986,-0.46980232,-1.2301548,1.9188141,6.061816,7.243454
1844826,1341,3.1277525158329733,1.5737435,3.8028626,-1.3018415,-3.052645,2.8742344,2.1560454,12.135926
2852968,23505,4.371178731816287,1.9606692,-5.678667,1.9049233,1.150068,0.8282719,2.3481023,13.080809
2959181,763,2.8830933585756897,1.3331393,-5.914654,4.543381,3.778863,-6.7559323,1.224101,12.9139185
3384732,101,2.0086001717619175,0.5986518,1.5098042,0.86559767,0.06565447,-0.22668138,1.0378579,8.301962
6317150,1184,3.0737183503461227,1.541747,1.2662694,-1.2959745,0.040599104,1.0982697,4.308029,7.96688
130021,51,1.7160033436347992,0.42689407,0.59554535,-1.6449993,1.288384,3.3024914,2.9363325,10.393536
309204,34304,4.53535742366243,1.9078345,-1.4396625,-4.1209774,0.38863608,1.3600556,2.7238164,9.561572
1988179,24,1.3979400086720377,0.29947722,0.081384294,-0.11140235,-0.13207787,-1.6622608,2.2335181,10.260837
970725,26,1.4313637641589874,0.3426732,0.8513524,-0.81558776,-4.7764883,0.67566,0.77766633,11.700043
3443906,1064,3.0273496077747564,1.4761829,2.1504097,-0.36157855,0.30531472,2.3096285,2.1715379,11.899275
629655,500,2.699837725867246,1.0821683,0.6474895,-1.4029946,0.7771371,1.5038478,3.5391672,8.947388
4202256,179,2.255272505103306,0.6553669,0.76516706,-1.1587772,-2.6083605,0.31800553,5.675695,6.808415
6049978,86,1.9395192526186185,0.46838728,0.14453265,-0.33114427,0.26410097,0.6013651,4.841109,6.829733
7585915,667,2.824776462475546,1.2831342,1.9575716,2.2323303,-0.5404792,-1.9685887,5.0116386,7.0610228
3832344,19560,4.291391053078407,1.9749503,4.2019176,0.38324368,-1.8423787,-0.60422593,1.8303037,9.0972185
482388,14,1.1760912590556813,0.28683296,0.23725556,0.17763163,1.9829975,0.51880586,1.757291,12.854429
4188147,114,2.060697840353612,0.61426353,-0.15691777,-0.6384548,-0.6398555,0.48046505,6.1813183,7.780728
3365691,91,1.9637878273455553,0.4892195,1.2213569,0.35439062,-0.42854246,-1.9500774,0.5925267,10.200194
1571005,52,1.724275869600789,0.3890472,0.44912723,-0.4034103,0.014527621,-0.31700885,2.240302,9.6321
5369205,137,2.1398790864012365,0.5156307,-0.12022448,-0.6953941,1.1411604,0.9936041,5.11202,8.646052
485829,13537,4.13155450976124,1.8295882,-8.185374,-1.3903078,4.499189,1.5707024,2.620524,13.1128845
4821205,12845,4.108767917678082,1.8862883,1.4784455,0.6091894,-0.02534887,-1.4972619,6.536573,8.092464
1028448,16021,4.204716727400483,1.8690692,3.119298,1.6546803,-0.989654,0.25002053,1.3775209,8.111442
5625297,86,1.9395192526186185,0.42093825,-0.2080921,-0.8010585,-0.28818765,2.526937,5.8419824,7.387949
6634778,1158,3.064083435963596,1.6301068,-0.26758936,3.136404,-0.107853994,-1.2486529,4.67337,9.6524315
3897874,22529,4.352761191723831,1.9353203,-1.232909,-5.2534766,-1.4695226,5.122917,2.3202708,12.835051
104382,3571,3.552911450216509,1.8277142,-8.169589,-2.8846557,1.3649287,1.499429,1.6560467,13.033618
2910448,531,2.7259116322950483,1.1941965,-0.5931731,0.69343376,-0.5983355,0.6887925,1.5378941,9.116083
6076233,128,2.110589710299249,0.59897685,0.20291473,0.24416763,-0.05925843,-1.022399,4.694677,7.601579
945420,269,2.4313637641589874,0.89158416,1.522809,0.041918617,-0.2059037,1.1145173,1.20002,8.288844
2879062,22,1.3617278360175928,0.35018826,0.959348,-0.4364848,-1.022543,1.9462868,2.2848785,11.873787
8011376,16163,4.20854884177061,1.8916154,-1.7646377,2.2636828,1.126348,-2.326059,5.4507174,7.9587755
3559015,22,1.3617278360175928,0.3086526,-0.12236715,-0.4156085,4.023601,0.85695434,3.631763,12.533654
2305999,4176,3.620864475265121,1.9268792,1.0214114,-2.0621147,-1.1809502,-0.44679502,2.077803,12.133412
5829811,103,2.0170333392987803,0.54857767,0.15506096,0.15573005,0.117368154,-1.8206869,6.79357,7.9184527
4280821,106,2.0293837776852097,0.5841922,0.6150562,-0.9801424,-1.901838,1.299293,5.8367143,7.3516526
7882476,387,2.5888317255942073,0.91355455,1.4896028,-0.18548596,-2.1360571,0.4716354,5.33377,7.173459
3756569,73,1.8692317197309762,0.51144564,0.06506683,-0.44576457,-0.37757424,-1.9410512,1.9456322,9.702746
6155575,100,2.0043213737826426,0.679599,-1.262489,-1.1953052,0.65653855,1.7209342,4.294016,8.668471
712514,345,2.5390760987927767,0.9459967,1.8508759,3.04956,-2.6709046,-4.1003056,0.74167883,11.379628
1196361,125,2.100370545117563,0.67860687,1.0101547,-0.5012517,-2.4878116,-0.94841784,1.1826243,9.867004
4024187,18938,4.277357044047016,1.924471,-3.9330719,1.4684721,0.98225796,0.13923372,2.5573425,13.159792
2640158,26,1.4313637641589874,0.34696433,0.553119,-0.01232299,-3.4637797,-1.5140101,1.6061859,11.487283
1900057,14283,4.154849841520744,1.9228994,1.4701397,1.1552595,-0.5629996,-1.3390074,1.8541052,8.683276
4044357,14848,4.171697207248836,1.8526394,0.37378266,1.1900797,-1.13303,-1.532452,6.5701957,9.265636
1623031,62,1.7993405494535817,0.5065004,-0.42484474,0.416515,1.7360615,-3.4274147,1.6882416,11.809828
3021774,58871,4.7699087899179915,1.8921711,-2.027432,1.4550401,0.25792146,-0.8771457,1.8922964,13.01845
4956567,289,2.462397997898956,0.8712772,-0.6886628,0.36846322,1.7039015,-0.8632623,6.371341,8.973496
2757848,15,1.2041199826559248,0.24855956,0.41829965,-0.43089402,1.4776089,-0.5749553,0.93073535,9.804697
5972299,97,1.9912260756924949,0.5092393,0.87465405,-0.44745612,-0.78900486,0.39305446,6.0245237,8.595374
5176237,13534,4.131458260106525,1.9583193,-0.38890463,0.41106775,-0.42203283,-0.077686235,5.8362803,7.335913
3434237,26,1.4313637641589874,0.34557417,0.23275907,-1.0560446,-1.0808095,2.983516,2.6809127,11.054232
2077498,3733,3.5721743136130595,1.8003839,-1.3466009,2.0699275,1.3108038,0.119311064,1.7923857,8.351563
2543016,843,2.926342446625655,1.4424582,-1.0341138,-1.1775198,0.962589,-0.3307055,1.4702613,9.636337
274463,90660,4.95742050506115,1.7328686,-6.9290752,-0.82134837,2.431386,1.112583,1.9806174,13.001663
2125044,24110,4.382215223047534,1.9463669,-10.350588,4.839693,4.223965,-1.6857214,2.1806521,13.027373
1382038,39,1.6020599913279623,0.38439035,0.15648496,0.5005137,0.32387537,-1.5152808,1.2194405,9.590141
3011231,99,2.0,0.6152215,0.78715366,0.52711034,-0.41460773,-2.4089444,1.6780134,9.080981
894452,21733,4.337139662724561,1.9374971,2.4493184,6.7954116,-0.2968133,-1.9929289,1.0557067,8.665057
6506708,68,1.8388490907372552,0.44785133,0.5249786,-0.5376519,1.9000882,0.89986616,4.732248,8.420021
2125738,39,1.6020599913279623,0.34461308,1.1879705,-0.49361855,-3.4632726,0.26491752,1.4525776,11.808726
2043340,575,2.760422483423212,1.2606018,-0.24695888,-0.66923606,-0.9363056,0.36788198,2.2984533,9.206314
1788478,3148,3.498172660636544,1.7242911,-0.42915404,-0.48268783,-0.4083878,-0.16447334,1.5530698,10.243762
13539,183,2.2648178230095364,0.7253953,1.1280155,2.885682,1.0152938,-4.335862,1.0789943,9.193512
6810844,3421,3.5342800052050816,1.7770369,2.6421523,1.400586,-2.2952232,-0.12996669,4.3514743,8.346171
5655036,287,2.459392487759231,0.81856376,0.016970089,-0.9864355,-0.6314758,-0.19506806,4.79165,7.099462
2728068,24699,4.392696953259666,1.7836243,3.8173935,4.34847,-2.0949032,-0.47361493,0.8837898,8.487179
1934570,30906,4.490056852145928,1.83872,1.4690195,-3.5966039,-1.0230582,0.5652753,2.0713208,8.919126
2707703,35,1.5563025007672873,0.30166307,0.17423537,-0.94418365,0.5630814,1.0467548,3.5032315,9.980569
3780415,654,2.816241299991783,1.2468859,1.3554126,-3.9714897,-2.5475492,3.3440263,0.9868239,12.0330105
3674062,42,1.6334684555795864,0.4038742,-0.7211642,-0.61168545,0.17634709,-2.378433,2.4789178,10.516929
3432036,470,2.673020907128896,1.0384419,-0.9807182,-0.02948408,-1.9007525,-0.23501298,1.6245275,12.0337105
6713392,152,2.184691430817599,0.49606797,0.19495171,-0.8693279,-3.2616458,0.1980485,6.698017,7.609341
5940039,405,2.6085260335771943,0.99110425,-0.4361401,2.5181592,-0.24486786,-2.4627337,5.658262,7.0552588
215765,13268,4.122838194089266,1.8405861,4.6337986,2.9293354,0.36636862,0.34662008,0.8849753,8.870805
6732981,20559,4.313023110323238,1.7816708,0.67432344,-2.5459318,-1.9521797,-0.08428525,6.613084,7.7557707
2318107,3924,3.5938396610812715,1.770104,-4.530258,-3.7496467,2.2377944,1.5443234,2.3629885,12.501214
1090759,19,1.3010299956639813,0.29033774,0.22198707,-0.47980958,-3.5302813,-0.5416569,1.1497856,12.145857
6976171,347,2.5415792439465807,0.98161185,-0.4644613,-0.5015384,1.5768318,-0.18353856,5.3637094,8.694005
4020105,20,1.3222192947339193,0.34528625,-0.19884293,-1.5861132,0.067544304,0.4041119,2.374058,9.627089
522105,15441,4.188703548118428,1.745511,3.269258,1.3443257,-1.5192717,0.5386936,0.91292316,9.001373
4259761,178,2.2528530309798933,0.69598216,0.33523193,0.41178405,-1.0405045,-1.1092467,5.551414,8.923717
3546039,117,2.0718820073061255,0.51970834,-0.2629152,-0.39762872,-3.762254,-2.7206993,0.67150867,11.841702
3009336,0,0.0,0.009198445,0.29154187,-0.45363325,-1.3615984,0.9411841,2.2471175,10.871949
5731210,152,2.184691430817599,0.6941723,-0.2717993,0.26086313,-0.4416198,-1.0856353,6.6472654,7.0765877
1529190,45,1.662757831681574,0.28928968,0.5441835,-0.33574662,-2.1995418,-2.4442635,1.4372178,11.427745
842193,1963,3.2931414834509307,1.7227225,-1.3521304,-6.1032133,3.51226,5.5818086,2.9572449,12.54327
1549606,14368,4.15742654478045,1.81501,6.1483555,1.2374982,-2.0337424,0.349336,1.9523525,8.886305
2710200,18565,4.268718346117294,2.0306156,3.1794817,-4.43758,-1.3535604,4.2358084,2.7536802,13.425174
2932301,24766,4.393873404149383,1.8923241,2.3980038,-1.5107946,0.16269316,0.37279138,2.051404,8.80544
4931230,147,2.1702617153949575,0.65251523,-0.46238124,-0.85652316,0.30315322,0.38763028,5.9873385,8.647707
2560017,42,1.6334684555795864,0.38361806,1.3217376,0.7121234,-1.7342453,-2.4552083,1.0261313,10.109275
6863763,100,2.0043213737826426,0.61176926,0.08752095,-0.36129093,1.1583759,-0.22890382,4.6379356,8.413817
6502784,135,2.1335389083702174,0.5460909,0.2626932,0.6407488,0.60416424,-0.99032843,6.8487253,8.3539505
3456411,27,1.4471580313422192,0.34772363,0.02133199,-0.43039662,-0.75434315,0.030827269,1.8105657,11.775154
597140,8,0.9542425094393249,0.25236508,0.17956804,-0.83172274,-1.1667005,1.6122327,2.1784031,11.7292595
2470426,11,1.0791812460476249,0.26683074,0.6245266,-0.78420675,-2.1119218,2.652168,1.5269414,12.204149
6738094,222,2.3483048630481607,0.6913684,0.12337838,-1.5161353,-3.6279764,0.53511006,6.121539,7.4371715
4634680,100,2.0043213737826426,0.49522474,0.5389395,-1.3037207,-0.72752106,1.7715123,5.6603193,7.1807094
7681375,204,2.311753861055754,0.7421576,0.85616,0.3562046,0.9392356,-1.5199121,6.265204,8.723542
1107370,23360,4.36849142941581,1.7937125,1.9595555,1.9516662,-0.44631943,-0.9708525,1.796932,8.658064
2255019,580,2.7641761323903307,1.2496096,0.17591614,-2.345175,-0.48246124,-0.28590035,2.3522036,9.714815
1660747,44,1.6532125137753437,0.45372224,0.34718138,0.33955342,-3.9967608,-3.5665216,0.9194372,11.890377
4970776,3657,3.563243701140398,1.8349745,2.1184802,0.5544042,-1.3329879,-0.00729528,6.0573697,9.452417
6729214,74,1.8750612633917,0.5078869,0.7140702,-0.9656965,-0.39825547,1.0294945,6.16679,8.438064
6661919,506,2.705007959333336,1.2069826,-0.14004318,1.084159,-1.6965361,-1.7605745,6.972193,8.123764
2514673,93187,4.969359991009367,1.8108186,1.1137633,6.862567,0.97994506,-0.89949554,1.1960126,8.381515
2321301,76388,4.883030824763581,2.0786576,0.9243107,-2.152707,0.011237514,1.4661891,2.7887414,8.708354
2288232,27,1.4471580313422192,0.37723798,-0.066831574,0.5913419,3.1684787,-2.3187544,2.383927,11.418407
1762731,94,1.9777236052888478,0.5362001,1.2151418,-2.2162728,3.4559107,3.2124503,3.1806967,11.758531
6726935,185,2.2695129442179165,0.71490186,0.5341949,-1.5274614,0.27150676,1.6362383,5.8893085,7.508634
380080,11,1.0791812460476249,0.24485485,-0.07295722,-0.41092733,0.99528456,-0.25494707,2.2515478,8.853007
7474627,105,2.0253058652647704,0.5026754,0.06636052,-0.60746205,-0.80050987,1.1632686,0.66762745,12.29641
1370242,55,1.7481880270062005,0.49740726,0.10938371,-0.51551056,-0.7357613,0.12532112,2.7369864,9.807758
1975350,7,0.9030899869919435,0.18042853,0.6137952,-0.37543252,-0.9573943,2.2065096,1.3690553,8.299326
1901567,550,2.741151598851785,1.2551103,0.3806626,-3.038063,-0.67522573,0.82143384,2.9569097,9.252003
6331488,137,2.1398790864012365,0.61052966,0.6964021,-0.6721863,0.86661285,-0.2708258,5.6534023,9.201693
4475927,238,2.3783979009481375,0.81347907,1.2303895,0.54290766,-1.682703,-0.05361464,5.2643046,7.650286
1947706,23,1.380211241711606,0.25755036,-0.36490193,-0.99951017,1.2716526,1.6596717,3.03266,10.188164
7121273,118,2.0755469613925306,0.6100648,-0.5049812,-0.98348594,2.5549903,0.4946009,5.398553,9.061505
835563,54889,4.739493230781615,1.9908031,3.630479,4.515982,-1.8036948,-0.7955672,1.4136701,8.448156
2183182,40,1.6127838567197355,0.35935208,1.5587009,-0.30120018,-4.081968,-2.9503038,0.99061716,11.230864
800729,9,1.0,0.28102565,0.13045183,-0.7731442,0.5199382,1.7399107,1.8551564,11.541205
2705424,23,1.380211241711606,0.3038536,0.29534903,-0.65053266,0.34074795,0.09394965,1.9193133,11.857379
1188042,47,1.6812412373755872,0.36230838,-1.2216339,0.38573083,2.9375024,-4.3660655,2.077877,10.609375
6009161,176,2.247973266361807,0.6908837,0.89225394,-0.22415672,-1.8460815,-0.68347144,5.841125,7.5088673
7288857,86,1.9395192526186185,0.5072056,1.1058443,-0.8669869,-1.4936873,2.593143,4.8836465,8.226949
3136687,27133,4.433513820664543,1.8194444,-7.6481385,3.6545448,5.022375,-2.963454,1.3389804,13.323396
3371862,79,1.9030899869919435,0.5373582,0.350286,0.20837875,2.1543894,-0.38718897,3.2170818,12.250935
915901,108,2.037426497940624,0.6079738,-0.5148812,-1.355953,2.6134558,-1.3210208,2.3074107,10.270255
1033995,67,1.8325089127062364,0.4887552,-0.41935545,-0.15739322,1.7968835,-1.6597762,2.6951063,10.584331
7737189,268,2.429752280002408,0.9496126,0.17570877,-1.50279,-1.5203837,2.6663687,6.240038,6.820871
2464565,24,1.3979400086720377,0.28461587,0.4577876,-0.30541936,-1.309915,-3.3635182,1.3083599,11.172561
32458,38,1.591064607026499,0.33348966,-0.74959165,-1.1077373,3.693244,2.7655225,3.3507388,12.63067
2004445,29,1.4771212547196624,0.30083078,0.58619857,-0.11936183,-1.2489207,-0.8867656,1.2045956,11.587403
3906331,331,2.5211380837040362,0.9941373,-2.1054852,-0.25229058,2.5328813,0.51926565,0.8717658,10.061695
6451867,150,2.1789769472931693,0.5837257,0.3464126,-0.40975115,-3.6142776,-0.79155105,6.331249,6.871484
218041,28,1.462397997898956,0.37924308,0.6828244,0.7175168,-3.4741023,-3.6510043,0.9527335,10.166889
3455386,2,0.47712125471966244,0.08555767,0.19329783,-0.6409965,-0.2577992,1.2213161,1.7632244,10.107043
5301855,224,2.3521825181113627,0.72332525,-0.5636472,-1.0500929,0.94293416,0.9980031,6.478557,9.186684
4286294,25648,4.409070437559028,1.7573072,3.629076,1.8450494,-0.5893395,-0.13756995,5.103514,9.546065
4520417,160,2.2068258760318495,0.6421398,1.1004306,-0.55801326,0.5348107,1.7522979,4.6462593,8.185355
922664,17573,4.244870622065243,1.8859414,4.0505424,4.7540674,-1.1310538,-0.86746645,1.3613929,9.344887
5920919,177,2.250420002308894,0.70159674,-0.45664766,-0.6520247,-0.50145066,0.35870543,6.3283544,7.618439
2460211,4661,3.668572269184558,1.6494217,-5.164541,1.2283622,3.0280297,-0.66055363,2.8059196,12.925035
2562055,13908,4.143295907124072,1.7915144,5.019375,5.888537,-1.0320216,-0.96808606,1.0597855,8.458427
3741865,9,1.0,0.20981601,-0.22937442,-0.23553261,2.658359,0.09192996,2.5677845,13.442945
1455589,17337,4.238998998615434,1.9086027,3.3753378,2.6627867,-0.6307131,-0.44404015,1.7545354,8.295167
6792066,285,2.456366033129043,0.7730686,0.14190216,-0.74575764,-1.649079,1.4504728,6.136034,7.5822773
6026035,94,1.9777236052888478,0.49783567,0.65398306,0.5228853,0.16149086,-1.3103096,6.5106716,8.575182
2923694,0,0.0,0.010130634,0.27568057,-0.4716828,-1.0202824,1.8237594,3.787236,9.482007
7462894,229,2.361727836017593,0.81414664,0.22289932,-0.90472287,0.37885222,1.4759216,4.8161273,8.05217
219946,13448,4.128689993585454,1.9956274,-1.5309588,-0.503344,2.264534,1.315751,2.6420786,11.908129
2630140,36,1.568201724066995,0.38081902,0.08439634,-1.0390453,2.227425,5.4219737,3.3366125,12.374136
2224395,13,1.146128035678238,0.24775913,0.86990404,0.9540832,-1.524253,-4.887562,1.1083379,10.921491
5072712,117,2.0718820073061255,0.59075576,0.88068795,0.07081378,-1.19862,-1.0630488,7.0255117,8.1650305
2444162,51,1.7160033436347992,0.4832112,1.3816196,-0.32504165,0.48905522,1.9350866,1.0298845,7.9567285
5232993,195,2.292256071356476,0.76892716,-0.05670282,-0.42953855,4.704527,0.32438773,5.15196,8.829433
3153034,20,1.3222192947339193,0.28358433,0.35310376,-0.14925939,-0.18306027,-2.2985408,1.9581947,11.315221
4560069,349,2.5440680443502757,0.9382419,0.43305686,-0.6092646,0.0053352984,0.2383992,6.070524,8.323433
39613,78633,4.895610368172215,1.9206641,5.2426105,4.8289256,-1.696069,-0.9608357,1.5143304,8.425995
6730847,264,2.423245873936808,0.8834959,0.7685168,0.48185542,0.8230289,-1.1486042,5.5596995,9.086122
1690771,23684,4.374473389063976,1.8564577,-8.021531,5.993542,0.49074662,-4.858414,1.7274003,12.859818
5006167,122,2.089905111439398,0.6610749,0.24291755,-0.14776087,1.4539149,-0.19282901,5.088526,9.102723
7678509,219,2.342422680822206,0.8680381,-0.83023643,-0.2940868,0.53097963,0.1781792,6.071298,9.120778
2847784,223,2.3502480183341627,0.8116792,0.48556158,-0.8338835,0.26695698,1.1738126,2.995777,11.557376
5789654,123,2.093421685162235,0.5985919,0.6678344,0.4857083,-0.43212196,-0.8655871,6.305917,8.45983
4300700,101,2.0086001717619175,0.5150978,-0.466404,-0.23912874,-1.8945165,-1.2338562,6.243445,6.816966
5076343,96,1.9867717342662448,0.5902955,1.4622763,-0.45723546,0.26487854,0.9290629,5.2828846,9.410683
4400707,225,2.3541084391474008,0.8236111,0.92401624,-2.1546974,-1.1308639,2.4259942,6.181758,6.8964806
7832801,122,2.089905111439398,0.6570816,-0.3935138,-1.1846879,3.1197112,2.4843853,4.7383676,9.155045
3127849,536,2.7299742856995555,1.1321514,1.7667226,0.45668635,-1.8842133,0.022071017,1.7653035,8.465295
6214180,137,2.1398790864012365,0.6470244,0.019878367,-0.13528222,-0.5907047,0.56318504,6.554534,8.1752205
6036674,691,2.840106094456758,1.2018862,-0.46035814,0.34182093,-1.4670218,-0.6128817,5.1774573,7.299885
7787006,46247,4.665092956367059,1.740683,1.5515035,-4.7285743,-0.507945,1.1147149,4.8533063,7.8988147
6648466,98,1.99563519459755,0.58767676,0.40509447,-0.69964564,0.7183684,1.0123259,5.1059957,8.397408
2449681,38,1.591064607026499,0.34104562,0.8019744,-1.3822752,-0.7292805,2.872866,2.6796653,12.616008
2901403,39,1.6020599913279623,0.38283363,0.58523566,-0.17558955,-0.5157944,0.39520764,0.9608008,10.610318
5468729,149,2.1760912590556813,0.69419944,-0.15479307,-0.5061767,1.0240948,2.5567732,5.8666763,9.529396
6449791,209,2.322219294733919,0.7888376,-0.6926378,-0.6238721,-0.99371,1.025551,6.1051245,7.376471
3394849,40375,4.60612329172563,1.8514174,-10.215492,6.97426,2.1286256,-4.802197,1.7168272,12.98878
4197832,127,2.1072099696478683,0.61092055,0.40511778,-0.61052465,-0.20222467,1.186619,5.5758624,8.356296
2776871,13541,4.131682809461406,1.8539579,-8.778905,0.17106886,2.581547,-1.2036545,2.3826876,13.086026
7609399,3160,3.49982449583958,1.6318626,-1.7968832,-0.031305034,-0.46958447,0.3684775,6.508068,9.600079
2391012,22,1.3617278360175928,0.26520762,1.3299537,-1.0889686,-3.6795204,2.00334,1.6145691,11.360518
7047232,83,1.9242792860618816,0.54623353,0.6456036,0.81712544,-3.4892018,-1.2774887,5.374149,6.7349057
4433046,123,2.093421685162235,0.5967684,1.1795249,-0.77052253,-2.6570385,2.5431743,4.91121,7.7267833
4560208,77,1.8920946026904804,0.42845485,0.13886659,-0.51018333,-0.9338908,0.5820158,6.5628724,7.3804283
6292868,3064,3.486430478854434,1.8220649,4.5693765,-0.004582683,-1.6487166,-1.0529537,5.6346517,7.8060007
114506,366,2.5646660642520893,0.9892295,0.20325562,0.3154372,0.55914235,-1.0909132,1.562733,8.389596
865531,70,1.8512583487190752,0.47014266,0.37533846,-1.0348358,-0.9643714,-1.4661,2.6148052,10.069068
3084334,46,1.6720978579357175,0.3701917,0.22104661,-0.27846998,-0.43930286,-1.2713492,1.571441,12.427247
7215208,318,2.503790683057181,0.85852927,-0.02879363,0.17356512,0.02870365,-0.3314042,5.487764,7.950645
4489264,104,2.0211892990699383,0.5364278,0.50308555,-0.13396297,-1.8201456,-2.6045542,6.9063673,8.234192
1871313,26667,4.425990446453526,1.8939117,-2.933816,-1.0974219,1.177932,-0.26850885,2.3621147,12.855006
3721149,28,1.462397997898956,0.30902994,0.17710194,0.12576266,0.09198415,0.42485645,0.6855809,8.117107
273213,33,1.5314789170422551,0.32733074,-0.30196297,0.53026104,2.230024,-3.3101327,1.7617073,13.0530205
3109518,131,2.12057393120585,0.64805794,-0.1432189,-0.54242665,1.7618293,-0.9349239,2.2264242,9.660639
5438919,97,1.9912260756924949,0.5508712,0.63483423,-0.19159463,-0.31047666,-1.9838524,6.2747526,8.764846
1459176,935,2.971275848738105,1.4479128,1.5297841,3.3408263,-0.1989348,-1.3706809,1.1318617,8.076727
3239166,21,1.3424226808222062,0.2813775,0.159897,0.11747181,1.6498208,-0.56407785,2.2506454,12.351143
3829848,77,1.8920946026904804,0.43173793,2.0388308,-1.3904331,-1.5849894,2.1688268,2.451109,11.420758
7455870,95,1.9822712330395684,0.5907816,0.19583908,-0.35402703,-0.76935595,0.6615863,5.784001,6.73168
4268530,93,1.9731278535996986,0.5173031,0.5639653,-1.2702435,-0.29682484,1.4718547,6.47861,8.636337
4483174,94,1.9777236052888478,0.5341146,1.2162277,-0.072335474,0.47687998,-0.4706025,4.345698,8.160475
4869013,467,2.670245853074124,0.99396473,0.32597575,0.34670854,-1.338188,-0.11205606,5.968267,6.622358
1929742,41,1.6232492903979006,0.39888844,0.35777035,0.44870502,-1.1292394,-1.832073,1.7682561,10.522604
6863657,85,1.9344984512435677,0.45930573,0.9953519,-1.0101944,-2.8589227,0.7720367,5.618704,6.6336465
1864607,14200,4.152318927424646,1.8753555,1.5081829,4.3653626,0.44033155,-0.06994177,0.69855696,8.161276
7542074,17187,4.235225345011866,1.8278385,-1.1339521,-1.1227759,2.1076443,0.9626665,5.454225,8.354713
1609585,67,1.8325089127062364,0.3498226,0.5210141,0.8719096,0.68690974,-7.079485,1.700553,10.771354
2623393,153,2.187520720836463,0.71987945,1.2199593,-2.7378106,-3.2390866,5.1456137,0.59839123,12.075074
5006038,144,2.161368002234975,0.65338695,0.46584404,-0.18073991,-1.6048623,-0.5569746,6.4433765,9.199902
2514700,28063,4.4481495716859465,1.8596727,3.3477073,6.361251,0.2834651,-0.47484174,1.057951,8.104182
4409806,98,1.99563519459755,0.61668724,0.18192089,0.29044405,-3.21332,-1.296795,6.458212,6.9151936
1108927,7,0.9030899869919435,0.22470164,0.28475383,-0.7650082,1.3105311,3.7269998,2.7062604,11.861618
2057821,20696,4.315907399666257,1.665415,-6.4053903,-1.0654242,4.594211,-0.46402627,1.8352085,13.48193
6768089,285,2.456366033129043,0.9033278,-0.047765937,-0.72035366,0.41910583,0.13481739,5.340812,6.767188
3569807,29843,4.474857031317561,1.8357056,-0.41853493,-4.9285626,0.32524836,1.3340248,3.1415548,9.558632
5181481,87,1.9444826721501687,0.5235533,0.02291568,-1.1835542,-1.8183682,0.4750323,6.809801,8.066848
7354262,108,2.037426497940624,0.5816104,-0.35451886,-1.0894834,1.3832566,-1.231153,6.791931,8.783648
815921,154,2.1903316981702914,0.7976477,2.044391,-3.084196,-4.0664563,6.4701595,0.8084279,12.406437
3337081,21,1.3424226808222062,0.34635377,0.115223736,0.094671085,0.11066065,-0.7305614,1.6704272,12.641986
173219,66965,4.825854358517948,1.9013025,-1.07328,-0.44694287,0.10874539,1.0662442,1.9492823,12.07999
4009931,3320,3.5212688755983854,1.8748232,0.09939547,-1.4106817,-0.15816389,-0.43954888,2.1154969,9.388651
1914817,50,1.7075701760979363,0.32983783,0.7279041,-1.2103013,2.0901358,3.2740421,2.545669,11.664405
6189331,350,2.545307116465824,0.9991146,1.2728988,-0.31278482,0.23516217,-0.46408957,5.554044,9.0138235
7078859,120,2.0827853703164503,0.6033251,0.6136891,-0.5641538,-0.8463423,-0.8470196,5.288168,7.259766
6471525,1045,3.0195316845312554,1.6772227,0.9523679,-4.187368,-0.35851023,1.7839485,5.633288,9.680436
3660276,65309,4.814979683760757,1.9765979,-10.037838,0.9088815,3.1278489,1.8440673,2.3966436,12.978252
4864365,142,2.155336037465062,0.65480095,-0.039481398,-0.6123653,1.8486711,0.600054,6.2794876,9.242346
6183810,104,2.0211892990699383,0.59184796,-0.46446687,-0.38449824,0.2515481,-0.1775368,6.7727785,8.069295
428419,31989,4.505014240084107,1.739265,3.245952,1.5158093,-1.7041315,-0.40659693,2.308436,8.646195
42387,66,1.8260748027008264,0.43504256,0.5111032,-0.27632976,-0.5426152,1.6524203,2.5698338,9.726211
5537844,492,2.69284691927723,1.0249128,2.0123487,-0.3235512,-2.8453505,-0.034770045,6.7928286,7.49732
7185087,194,2.290034611362518,0.7828796,-0.021000583,-0.2107308,-1.8121713,0.40326968,5.535413,6.653775
